,month,ccaa,product,expenses_per_capita,market_penetration,average_price_per_kg_or_l
1940,3,10,0,0.05252918287937743,0.19503433703116743,0.6273764258555133
1941,3,10,36,0.05058365758754864,0.13893291072371894,0.30418250950570347
1942,3,10,28,0.12062256809338522,0.28452192287374534,0.6197718631178707
1943,3,10,38,0.013618677042801558,0.05736925515055467,0.3479087452471483
1944,3,10,11,0.0,0.0,0.0
1945,3,10,22,0.0,0.0,0.0
1946,3,2,30,0.2509727626459144,0.6871632329635499,0.13688212927756654
1947,3,2,29,0.023346303501945526,0.10744849445324879,0.22623574144486694
1948,3,2,31,0.0,0.0,0.0
1949,3,2,41,0.2198443579766537,0.8038034865293184,0.34410646387832705
1950,3,2,8,0.13424124513618677,0.7012150026413101,0.22243346007604564
1951,3,2,1,0.0622568093385214,0.5147385103011093,0.8384030418250952
1952,3,2,13,0.019455252918287938,0.1398837823560486,0.23003802281368824
1953,3,2,33,0.019455252918287938,0.19038563127311142,0.29847908745247154
1954,3,2,17,0.0311284046692607,0.20528262017960905,0.5399239543726236
1955,3,2,35,0.14591439688715954,0.6670892762810353,0.37832699619771865
1956,3,2,10,0.08754863813229573,0.4247226624405705,0.8041825095057036
1957,3,2,19,0.10894941634241247,0.5156893819334389,0.46387832699619774
1958,3,2,15,0.01556420233463035,0.05736925515055467,0.33269961977186313
1959,3,2,5,0.021400778210116732,0.2853671421024828,0.26806083650190116
1960,3,2,43,0.038910505836575876,0.4341257263602747,0.18631178707224336
1961,3,2,7,0.05252918287937743,0.4674062334918119,0.2490494296577947
1962,3,2,6,0.027237354085603117,0.26487057580559953,0.279467680608365
1963,3,2,3,0.021400778210116732,0.18013734812466983,0.2699619771863118
1964,3,2,4,0.0,0.0,0.0
1965,3,2,14,0.0,0.0,0.0
1966,3,2,39,0.0,0.0,0.0
1967,3,2,26,0.367704280155642,0.67216059165346,0.1920152091254753
1968,3,2,21,0.2490272373540856,0.6496566296883254,0.33269961977186313
1969,3,2,20,0.05447470817120623,0.34041204437400946,0.2889733840304183
1970,3,2,37,0.4046692607003891,0.8279978869519281,0.2889733840304183
1971,3,2,23,0.32101167315175094,0.6963549920760697,0.2946768060836502
1972,3,2,34,0.17315175097276264,0.5740095087163232,0.30988593155893535
1973,3,2,24,0.0019455252918287938,0.011516111991547806,0.14068441064638784
1974,3,2,27,0.007782101167315175,0.04247226624405704,0.44676806083650195
1975,3,2,2,0.0,0.0,0.0
1976,3,2,16,0.42023346303501946,0.7422081352350764,0.5627376425855514
1977,3,2,25,0.021400778210116732,0.0727945060750132,0.30798479087452474
1978,3,2,40,0.009727626459143969,0.04204965662968832,0.3269961977186312
1979,3,2,12,0.029182879377431907,0.13777073428420494,0.526615969581749
1980,3,2,9,0.0,0.0,0.0
1981,3,2,42,0.038910505836575876,0.14981510829371367,0.6863117870722434
1982,3,2,18,0.18093385214007784,0.48378235604860004,0.5304182509505704
1983,3,2,0,0.04474708171206226,0.1997886951928156,0.7927756653992396
1984,3,2,36,0.03501945525291829,0.20855784469096667,0.27566539923954375
1985,3,2,28,0.1303501945525292,0.30364500792393023,0.5988593155893537
1986,3,2,38,0.023346303501945526,0.05409403063919704,0.31749049429657794
1987,3,2,11,0.0,0.0,0.0
1988,3,2,22,0.0,0.0,0.0
1989,3,5,30,0.3696498054474708,0.6104595879556259,0.14448669201520914
1990,3,5,29,0.029182879377431907,0.15816164817749603,0.21102661596958178
1991,3,5,32,0.08171206225680934,0.3950343370311674,0.9144486692015209
1992,3,5,31,0.0,0.0,0.0
1993,3,5,41,0.19649805447470817,0.6620179609086105,0.33650190114068446
1994,3,5,8,0.10505836575875487,0.691283676703645,0.19391634980988595
1995,3,5,1,0.04669260700389105,0.2535657686212361,0.9391634980988595
1996,3,5,13,0.007782101167315175,0.10269413629160062,0.22243346007604564
1997,3,5,33,0.027237354085603117,0.18510301109350236,0.31749049429657794
1998,3,5,17,0.04669260700389105,0.21743264659270994,0.5494296577946769
1999,3,5,35,0.14202334630350194,0.7266772319070258,0.36882129277566544
2000,3,5,10,0.04669260700389105,0.26244057052297937,0.5646387832699621
2001,3,5,19,0.10311284046692608,0.47078711040676174,0.5760456273764258
2002,3,5,15,0.007782101167315175,0.03423137876386688,0.13688212927756654
2003,3,5,5,0.019455252918287938,0.21394611727416796,0.2889733840304183
2004,3,5,43,0.05642023346303501,0.6488114104595878,0.15019011406844107
2005,3,5,7,0.0642023346303502,0.515161119915478,0.25475285171102663
2006,3,5,6,0.027237354085603117,0.23137876386687792,0.28517110266159695
2007,3,5,3,0.02529182879377432,0.17717908082408873,0.30038022813688214
2008,3,5,4,0.0,0.0,0.0
2009,3,5,14,0.0,0.0,0.0
2010,3,5,39,0.0,0.0,0.0
2011,3,5,26,0.45525291828793774,0.6825145272054938,0.19011406844106465
2012,3,5,21,0.1303501945525292,0.53026941362916,0.29277566539923955
2013,3,5,20,0.058365758754863814,0.44109878499735866,0.2946768060836502
2014,3,5,37,0.29377431906614787,0.8382461701003697,0.25855513307984795
2015,3,5,23,0.2723735408560311,0.6314844162704701,0.2414448669201521
2016,3,5,34,0.14591439688715954,0.5480190174326465,0.252851711026616
2017,3,5,24,0.0,0.0,0.0
2018,3,5,27,0.0,0.0,0.0
2019,3,5,2,0.0,0.0,0.0
2020,3,5,16,0.3715953307392996,0.6870575805599577,0.5779467680608366
2021,3,5,25,0.011673151750972763,0.036661384046487056,0.28517110266159695
2022,3,5,40,0.007782101167315175,0.04458531431590068,0.32889733840304186
2023,3,5,12,0.005836575875486381,0.04976228209191758,0.6444866920152093
2024,3,5,9,0.0,0.0,0.0
2025,3,5,42,0.027237354085603117,0.1132593766508188,0.8707224334600762
2026,3,5,18,0.17898832684824903,0.377918647649234,0.6121673003802283
2027,3,5,0,0.07003891050583658,0.24352879027997884,0.7357414448669203
2028,3,5,36,0.05058365758754864,0.11283676703645006,0.20912547528517114
2029,3,5,28,0.042801556420233464,0.1322768092974115,0.5247148288973384
2030,3,5,38,0.005836575875486381,0.02979397781299524,0.30798479087452474
2031,3,5,11,0.0,0.0,0.0
2032,3,5,22,0.0,0.0,0.0
2033,3,15,30,0.26653696498054474,0.6817749603803486,0.14068441064638784
2034,3,15,29,0.011673151750972763,0.07997886951928156,0.2661596958174905
2035,3,15,31,0.0,0.0,0.0
2036,3,15,41,0.2840466926070039,0.7699947173798203,0.34600760456273766
2037,3,15,8,0.17898832684824903,0.8463814051769677,0.23574144486692017
2038,3,15,13,0.033073929961089495,0.26761753829899626,0.23764258555133083
2039,3,15,33,0.017509727626459144,0.1471737982039091,0.3269961977186312
2040,3,15,17,0.11089494163424124,0.3242472266244057,0.5285171102661597
2041,3,15,35,0.19455252918287938,0.7051241415742207,0.3840304182509506
2042,3,15,10,0.1245136186770428,0.5640781827786582,0.7718631178707224
2043,3,15,19,0.20817120622568094,0.7076597992604331,0.526615969581749
2044,3,15,15,0.02529182879377432,0.10026413100898045,0.5304182509505704
2045,3,15,5,0.029182879377431907,0.25779186476492333,0.30798479087452474
2046,3,15,43,0.05642023346303501,0.6020073956682513,0.1634980988593156
2047,3,15,7,0.12256809338521402,0.5919704173269942,0.27566539923954375
2048,3,15,6,0.05447470817120623,0.30184891706286315,0.30608365019011413
2049,3,15,3,0.04669260700389105,0.24627575277337554,0.30988593155893535
2050,3,15,4,0.0,0.0,0.0
2051,3,15,14,0.0,0.0,0.0
2052,3,15,39,0.0,0.0,0.0
2053,3,15,26,0.556420233463035,0.7344955097728472,0.1920152091254753
2054,3,15,21,0.2782101167315175,0.6287374537770734,0.33650190114068446
2055,3,15,20,0.08754863813229573,0.4786053882725831,0.3346007604562738
2056,3,15,37,0.367704280155642,0.8209191759112519,0.29847908745247154
2057,3,15,23,0.38132295719844356,0.764078182778658,0.30608365019011413
2058,3,15,34,0.16536964980544747,0.5510829371368198,0.3022813688212928
2059,3,15,24,0.0019455252918287938,0.010565240359218171,0.1958174904942966
2060,3,15,27,0.007782101167315175,0.05324881141045958,0.3726235741444867
2061,3,15,2,0.0,0.00855784469096672,0.45817490494296587
2062,3,15,16,0.3754863813229572,0.7342842049656628,0.5836501901140685
2063,3,15,25,0.06614785992217899,0.15161119915478075,0.23384030418250953
2064,3,15,40,0.009727626459143969,0.028737453777073426,0.4030418250950571
2065,3,15,12,0.03501945525291829,0.10607501320655043,0.6026615969581749
2066,3,15,9,0.0019455252918287938,0.007818277865821446,0.9619771863117871
2067,3,15,42,0.048638132295719845,0.15150554675118857,0.6806083650190115
2068,3,15,18,0.16926070038910507,0.39904912836767037,0.5019011406844107
2069,3,15,0,0.08171206225680934,0.2549392498679344,0.7471482889733841
2070,3,15,36,0.08171206225680934,0.21817221341785523,0.31749049429657794
2071,3,15,28,0.0914396887159533,0.29498151082937135,0.5095057034220533
2072,3,15,38,0.023346303501945526,0.09984152139461171,0.3802281368821293
2073,3,15,11,0.0,0.0,0.0
2074,3,15,22,0.0,0.0,0.0
2075,3,11,30,0.17315175097276264,0.5492868462757527,0.13688212927756654
2076,3,11,29,0.0038910505836575876,0.03951399894347596,0.22433460076045628
2077,3,11,31,0.0,0.0,0.0
2078,3,11,41,0.19455252918287938,0.5157950343370311,0.29847908745247154
2079,3,11,8,0.12256809338521402,0.5947173798203909,0.23764258555133083
2080,3,11,1,0.048638132295719845,0.3692551505546751,0.7452471482889734
2081,3,11,13,0.017509727626459144,0.13935552033808768,0.30798479087452474
2082,3,11,33,0.011673151750972763,0.16027469624933965,0.35171102661596965
2083,3,11,17,0.1264591439688716,0.22905441098784995,0.6178707224334601
2084,3,11,35,0.14785992217898833,0.6166930797675646,0.36121673003802285
2085,3,11,10,0.0622568093385214,0.3707342842049656,0.8403041825095058
2086,3,11,19,0.19649805447470817,0.7155837295298467,0.4828897338403042
2087,3,11,5,0.007782101167315175,0.11008980454305334,0.279467680608365
2088,3,11,43,0.03501945525291829,0.3908082408874802,0.1349809885931559
2089,3,11,7,0.07392996108949416,0.5541468568409931,0.2813688212927757
2090,3,11,6,0.029182879377431907,0.2223983095615425,0.20342205323193918
2091,3,11,3,0.08560311284046693,0.2900158478605388,0.3669201520912548
2092,3,11,4,0.0,0.0,0.0
2093,3,11,14,0.0,0.0,0.0
2094,3,11,39,0.0,0.0,0.0
2095,3,11,26,0.40077821011673154,0.6887480190174325,0.21863117870722434
2096,3,11,21,0.23929961089494164,0.6981510829371367,0.3422053231939164
2097,3,11,20,0.05642023346303501,0.3328050713153724,0.2870722433460076
2098,3,11,37,0.39299610894941633,0.8453248811410459,0.32129277566539927
2099,3,11,23,0.26459143968871596,0.6521922873745376,0.25855513307984795
2100,3,11,34,0.15369649805447472,0.5812995245641838,0.30608365019011413
2101,3,11,24,0.0,0.0,0.0
2102,3,11,27,0.0038910505836575876,0.011938721605916532,0.758555133079848
2103,3,11,2,0.0,0.0,0.0
2104,3,11,16,0.2509727626459144,0.5926043317485472,0.6121673003802283
2105,3,11,25,0.027237354085603117,0.0640253565768621,0.35361216730038025
2106,3,11,40,0.0019455252918287938,0.018383518225039617,0.3022813688212928
2107,3,11,12,0.027237354085603117,0.11273111463285788,0.7547528517110267
2108,3,11,42,0.009727626459143969,0.05335446381405176,0.9258555133079849
2109,3,11,18,0.09727626459143969,0.25905969360802955,0.538022813688213
2110,3,11,0,0.06614785992217899,0.34083465398837814,0.7091254752851711
2111,3,11,36,0.11089494163424124,0.3377707342842049,0.4847908745247148
2112,3,11,28,0.10505836575875487,0.31463285789751716,0.623574144486692
2113,3,11,38,0.011673151750972763,0.06117274167987321,0.29847908745247154
2114,3,11,11,0.0,0.0,0.0
2115,3,11,22,0.0,0.0,0.0
2116,3,14,30,0.21789883268482493,0.6506075013206549,0.11977186311787073
2117,3,14,29,0.005836575875486381,0.024088748019017427,0.2699619771863118
2118,3,14,32,0.11284046692607003,0.4162704701531959,0.7129277566539924
2119,3,14,31,0.0,0.0,0.0
2120,3,14,41,0.16731517509727625,0.6476492340200738,0.33269961977186313
2121,3,14,8,0.13813229571984437,0.664659270998415,0.20912547528517114
2122,3,14,1,0.05058365758754864,0.44405705229793974,0.9638783269961978
2123,3,14,13,0.038910505836575876,0.21204437400950868,0.1711026615969582
2124,3,14,33,0.023346303501945526,0.23729529846804012,0.2775665399239544
2125,3,14,17,0.10116731517509728,0.4361331220285261,0.5608365019011408
2126,3,14,35,0.11673151750972763,0.7603803486529317,0.4011406844106464
2127,3,14,10,0.0914396887159533,0.43560486001056514,0.8022813688212928
2128,3,14,19,0.2529182879377432,0.7862651875330163,0.5019011406844107
2129,3,14,15,0.013618677042801558,0.10184891706286317,0.9752851711026617
2130,3,14,5,0.042801556420233464,0.33523507659799257,0.4258555133079849
2131,3,14,43,0.04669260700389105,0.5501320655044901,0.17300380228136883
2132,3,14,7,0.10505836575875487,0.6473322768092974,0.279467680608365
2133,3,14,6,0.0311284046692607,0.19154780771262542,0.23574144486692017
2134,3,14,3,0.08171206225680934,0.26645536185948226,0.3022813688212928
2135,3,14,4,0.0,0.0,0.0
2136,3,14,14,0.0,0.0,0.0
2137,3,14,39,0.0,0.0,0.0
2138,3,14,26,0.4844357976653697,0.6615953512942419,0.18060836501901142
2139,3,14,21,0.26264591439688717,0.5311146328578975,0.32129277566539927
2140,3,14,20,0.04669260700389105,0.35150554675118856,0.2661596958174905
2141,3,14,37,0.3540856031128405,0.9070258848388799,0.3022813688212928
2142,3,14,23,0.32684824902723736,0.6754358161648176,0.279467680608365
2143,3,14,34,0.08560311284046693,0.5013206550449022,0.2737642585551331
2144,3,14,24,0.0038910505836575876,0.02894875858425779,0.24334600760456276
2145,3,14,27,0.0019455252918287938,0.013417855256207077,0.2775665399239544
2146,3,14,2,0.0,0.007501320655044901,0.18821292775665402
2147,3,14,16,0.3618677042801557,0.6540940306391969,0.5418250950570342
2148,3,14,25,0.03696498054474708,0.10882197569994717,0.25855513307984795
2149,3,14,40,0.0019455252918287938,0.013946117274167986,0.4524714828897339
2150,3,14,12,0.011673151750972763,0.09466455361859483,0.5836501901140685
2151,3,14,42,0.038910505836575876,0.1280507131537242,0.7110266159695818
2152,3,14,18,0.17120622568093385,0.5006867406233492,0.5665399239543727
2153,3,14,0,0.08754863813229573,0.3343898573692551,0.6958174904942966
2154,3,14,36,0.06031128404669261,0.3091389329107237,0.25855513307984795
2155,3,14,28,0.0914396887159533,0.3137876386687797,0.5475285171102662
2156,3,14,38,0.007782101167315175,0.02968832540940306,0.41634980988593157
2157,3,14,11,0.0,0.0,0.0
2158,3,14,22,0.0,0.0,0.0
2159,3,4,30,0.34824902723735407,0.7015319598520866,0.17680608365019013
2160,3,4,29,0.029182879377431907,0.17020602218700473,0.1958174904942966
2161,3,4,32,0.06031128404669261,0.39609086106708924,0.9638783269961978
2162,3,4,31,0.0,0.0,0.0
2163,3,4,41,0.2704280155642023,0.8959323824617008,0.30798479087452474
2164,3,4,8,0.14591439688715954,0.8154252509244585,0.20152091254752855
2165,3,4,1,0.042801556420233464,0.4247226624405705,0.758555133079848
2166,3,4,13,0.021400778210116732,0.21859482303222397,0.23193916349809887
2167,3,4,33,0.04085603112840467,0.3206550449022715,0.2775665399239544
2168,3,4,17,0.05252918287937743,0.22620179609086105,0.30798479087452474
2169,3,4,35,0.19066147859922178,0.7680929741151611,0.349809885931559
2170,3,4,10,0.08754863813229573,0.4345483359746434,0.6159695817490495
2171,3,4,19,0.10700389105058367,0.5007923930269412,0.7091254752851711
2172,3,4,15,0.011673151750972763,0.05029054410987849,0.5950570342205324
2173,3,4,5,0.023346303501945526,0.16122556788166928,0.3479087452471483
2174,3,4,43,0.07587548638132297,0.7088219756999471,0.1749049429657795
2175,3,4,7,0.13813229571984437,0.7304807184363443,0.24714828897338406
2176,3,4,6,0.023346303501945526,0.1253037506603275,0.46387832699619774
2177,3,4,3,0.009727626459143969,0.026518753301637606,0.5399239543726236
2178,3,4,4,0.0,0.0,0.0
2179,3,4,14,0.0,0.0,0.0
2180,3,4,39,0.0,0.0,0.0
2181,3,4,26,0.3988326848249027,0.5541468568409931,0.19011406844106465
2182,3,4,21,0.16731517509727625,0.5060750132065504,0.32319391634980993
2183,3,4,20,0.06614785992217899,0.4057052297939778,0.2718631178707224
2184,3,4,37,0.32684824902723736,0.7952456418383517,0.23954372623574147
2185,3,4,23,0.31906614785992216,0.6903328050713153,0.2946768060836502
2186,3,4,34,0.19649805447470817,0.5486529318541996,0.31749049429657794
2187,3,4,24,0.005836575875486381,0.02102482831484416,0.32319391634980993
2188,3,4,27,0.007782101167315175,0.041204437400950866,0.526615969581749
2189,3,4,2,0.0019455252918287938,0.011516111991547806,0.5209125475285172
2190,3,4,16,0.20622568093385216,0.5435816164817749,0.785171102661597
2191,3,4,25,0.027237354085603117,0.07807712625462228,0.4106463878326997
2192,3,4,40,0.005836575875486381,0.015636555731642892,0.42205323193916355
2193,3,4,12,0.005836575875486381,0.04247226624405704,0.5
2194,3,4,9,0.007782101167315175,0.045430533544638135,0.9277566539923955
2195,3,4,42,0.05642023346303501,0.15615425250924456,0.6787072243346007
2196,3,4,18,0.11673151750972763,0.35583729529846797,0.4980988593155894
2197,3,4,0,0.17898832684824903,0.4035921817221342,0.8003802281368821
2198,3,4,36,0.007782101167315175,0.016376122556788164,0.5646387832699621
2199,3,4,28,0.20817120622568094,0.4291600633914421,0.48098859315589354
2200,3,4,38,0.02529182879377432,0.04469096671949287,0.3307984790874525
2201,3,4,11,0.0,0.0,0.0
2202,3,4,22,0.0,0.0,0.0
2203,4,8,30,0.2607003891050584,0.7484416270470152,0.14448669201520914
2204,4,8,29,0.023346303501945526,0.13692551505546752,0.2737642585551331
2205,4,8,31,0.0,0.0,0.0
2206,4,8,41,0.42996108949416345,0.9048071843634442,0.3479087452471483
2207,4,8,8,0.16926070038910507,0.7830956154252509,0.23384030418250953
2208,4,8,1,0.04474708171206226,0.3974643423137876,0.8288973384030419
2209,4,8,13,0.029182879377431907,0.23581616481774959,0.19961977186311788
2210,4,8,33,0.04474708171206226,0.4009508716323296,0.2604562737642586
2211,4,8,17,0.14007782101167315,0.4652931854199682,0.591254752851711
2212,4,8,35,0.1556420233463035,0.7051241415742207,0.30608365019011413
2213,4,8,10,0.08560311284046693,0.40771262546222925,0.7091254752851711
2214,4,8,19,0.19844357976653698,0.7268885367142102,0.5532319391634982
2215,4,8,15,0.06031128404669261,0.2397253037506603,0.4125475285171103
2216,4,8,5,0.05058365758754864,0.45779186476492334,0.2566539923954373
2217,4,8,43,0.05642023346303501,0.548864236661384,0.1920152091254753
2218,4,8,7,0.10116731517509728,0.6118330692023243,0.2490494296577947
2219,4,8,6,0.042801556420233464,0.2962493396724775,0.25855513307984795
2220,4,8,3,0.12256809338521402,0.507659799260433,0.23003802281368824
2221,4,8,4,0.0,0.0,0.0
2222,4,8,14,0.0,0.0,0.0
2223,4,8,39,0.0,0.0,0.0
2224,4,8,26,0.46108949416342415,0.6939249867934495,0.20152091254752855
2225,4,8,21,0.19066147859922178,0.48346539883782347,0.3422053231939164
2226,4,8,20,0.06031128404669261,0.36650818806127833,0.3022813688212928
2227,4,8,37,0.39299610894941633,0.8596936080295826,0.31558935361216733
2228,4,8,23,0.29571984435797666,0.735023771790808,0.29847908745247154
2229,4,8,34,0.16536964980544747,0.591336502905441,0.2965779467680609
2230,4,8,24,0.0019455252918287938,0.006867406233491811,0.2813688212927757
2231,4,8,27,0.0038910505836575876,0.017538298996302163,0.3935361216730038
2232,4,8,2,0.0038910505836575876,0.025779186476492338,0.6349809885931559
2233,4,8,16,0.39299610894941633,0.759429477020602,0.47148288973384034
2234,4,8,25,0.09727626459143969,0.1812995245641838,0.37832699619771865
2235,4,8,40,0.07003891050583658,0.14474379292128894,0.36121673003802285
2236,4,8,12,0.02529182879377432,0.08737453777073427,0.6083650190114069
2237,4,8,9,0.0,0.0023243528790279975,0.37072243346007605
2238,4,8,42,0.04474708171206226,0.14643423137876385,0.8060836501901142
2239,4,8,18,0.12256809338521402,0.3642894875858425,0.55893536121673
2240,4,8,0,0.08171206225680934,0.2790279978869519,0.5988593155893537
2241,4,8,36,0.07198443579766536,0.2402535657686212,0.35171102661596965
2242,4,8,28,0.1245136186770428,0.32266244057052296,0.6273764258555133
2243,4,8,38,0.009727626459143969,0.027469624933967245,0.31749049429657794
2244,4,8,11,0.0,0.0,0.0
2245,4,8,22,0.0,0.0,0.0
2246,4,1,30,0.24708171206225682,0.6827258320126782,0.11787072243346008
2247,4,1,29,0.013618677042801558,0.08082408874801901,0.28326996197718635
2248,4,1,32,0.07782101167315175,0.4315900686740623,0.9429657794676807
2249,4,1,31,0.0,0.0,0.0
2250,4,1,41,0.311284046692607,0.8631801373481246,0.31749049429657794
2251,4,1,8,0.12062256809338522,0.6555731642894874,0.22433460076045628
2252,4,1,1,0.042801556420233464,0.3473851030110935,0.8098859315589354
2253,4,1,13,0.027237354085603117,0.15689381933438984,0.1958174904942966
2254,4,1,33,0.05642023346303501,0.4476492340200739,0.2604562737642586
2255,4,1,17,0.1303501945525292,0.566930797675647,0.45437262357414454
2256,4,1,35,0.17704280155642024,0.690227152667723,0.3307984790874525
2257,4,1,10,0.08171206225680934,0.394823032223983,0.7167300380228138
2258,4,1,19,0.2704280155642023,0.6771262546222926,0.46958174904942973
2259,4,1,15,0.10894941634241247,0.2749075541468568,0.4923954372623574
2260,4,1,5,0.03696498054474708,0.4345483359746434,0.26425855513307983
2261,4,1,43,0.04669260700389105,0.5922873745377707,0.1673003802281369
2262,4,1,7,0.0914396887159533,0.6208135235076597,0.23574144486692017
2263,4,1,6,0.04085603112840467,0.28008452192287375,0.2965779467680609
2264,4,1,3,0.0914396887159533,0.4291600633914421,0.2452471482889734
2265,4,1,4,0.0,0.0,0.0
2266,4,1,14,0.0,0.0,0.0
2267,4,1,39,0.0,0.0,0.0
2268,4,1,26,0.35992217898832685,0.6985736925515055,0.18441064638783272
2269,4,1,21,0.14785992217898833,0.46973058637083986,0.30608365019011413
2270,4,1,20,0.05252918287937743,0.4201796090861067,0.30038022813688214
2271,4,1,37,0.30544747081712065,0.8123613312202852,0.30038022813688214
2272,4,1,23,0.26264591439688717,0.6568409931325937,0.2623574144486692
2273,4,1,34,0.13229571984435798,0.4838880084521922,0.2737642585551331
2274,4,1,24,0.0019455252918287938,0.009614368726888535,0.47338403041825106
2275,4,1,27,0.0019455252918287938,0.007395668251452719,0.28517110266159695
2276,4,1,2,0.0038910505836575876,0.028631801373481244,0.3745247148288974
2277,4,1,16,0.32879377431906615,0.7464342313787639,0.4125475285171103
2278,4,1,25,0.048638132295719845,0.2022187004754358,0.33650190114068446
2279,4,1,40,0.04474708171206226,0.14812466983623876,0.3650190114068441
2280,4,1,12,0.01556420233463035,0.0716323296354992,0.5703422053231939
2281,4,1,9,0.0,0.0041204437400950865,0.6463878326996199
2282,4,1,42,0.0311284046692607,0.11357633386159534,0.7642585551330798
2283,4,1,18,0.1245136186770428,0.4488114104595879,0.5171102661596959
2284,4,1,0,0.07003891050583658,0.24690966719492866,0.5741444866920152
2285,4,1,36,0.058365758754863814,0.19302694136291598,0.2775665399239544
2286,4,1,28,0.09922178988326849,0.30480718436344423,0.526615969581749
2287,4,1,38,0.005836575875486381,0.04395139989434759,0.36121673003802285
2288,4,1,11,0.0,0.0,0.0
2289,4,1,22,0.0,0.0,0.0
2290,4,3,30,0.32490272373540857,0.7512942419440041,0.14828897338403044
2291,4,3,29,0.03501945525291829,0.15974643423137874,0.24334600760456276
2292,4,3,31,0.0,0.0,0.0
2293,4,3,41,0.40856031128404674,0.9573164289487585,0.32129277566539927
2294,4,3,8,0.17315175097276264,0.7836238774432117,0.23193916349809887
2295,4,3,1,0.048638132295719845,0.3019545694664553,0.9980988593155894
2296,4,3,13,0.021400778210116732,0.20581088219756996,0.1749049429657795
2297,4,3,33,0.03696498054474708,0.1894347596407818,0.26425855513307983
2298,4,3,17,0.10505836575875487,0.49424194400422605,0.6673003802281369
2299,4,3,35,0.17704280155642024,0.6821975699947173,0.3726235741444867
2300,4,3,10,0.09727626459143969,0.5269941891178024,0.8307984790874525
2301,4,3,19,0.19066147859922178,0.8290544109878498,0.5418250950570342
2302,4,3,15,0.03501945525291829,0.16735340729001583,0.5969581749049431
2303,4,3,5,0.04085603112840467,0.40042260961436865,0.27566539923954375
2304,4,3,43,0.06031128404669261,0.6167987321711569,0.17300380228136883
2305,4,3,7,0.07976653696498054,0.6696249339672476,0.2623574144486692
2306,4,3,6,0.033073929961089495,0.2519809825673534,0.35171102661596965
2307,4,3,3,0.1245136186770428,0.5593238246170099,0.23764258555133083
2308,4,3,4,0.0,0.0,0.0
2309,4,3,14,0.0,0.0,0.0
2310,4,3,39,0.0,0.0,0.0
2311,4,3,26,0.35992217898832685,0.4585314315900686,0.1920152091254753
2312,4,3,21,0.08365758754863813,0.3541468568409931,0.3403041825095057
2313,4,3,20,0.06809338521400778,0.24067617538298994,0.311787072243346
2314,4,3,37,0.4182879377431907,0.9047015319598519,0.2946768060836502
2315,4,3,23,0.29961089494163423,0.7463285789751716,0.29277566539923955
2316,4,3,34,0.15758754863813232,0.5973586899101954,0.311787072243346
2317,4,3,24,0.0,0.0,0.0
2318,4,3,27,0.0019455252918287938,0.006444796619123084,0.4942965779467681
2319,4,3,2,0.0,0.0,0.0
2320,4,3,16,0.3715953307392996,0.7687268885367141,0.44676806083650195
2321,4,3,25,0.038910505836575876,0.11336502905441098,0.3269961977186312
2322,4,3,40,0.058365758754863814,0.17527733755942945,0.311787072243346
2323,4,3,12,0.03501945525291829,0.11463285789751715,0.6007604562737643
2324,4,3,9,0.0,0.0,0.0
2325,4,3,42,0.09727626459143969,0.21014263074484943,0.9258555133079849
2326,4,3,18,0.15953307392996108,0.38309561542525083,0.5684410646387834
2327,4,3,0,0.13424124513618677,0.3636555731642895,0.7946768060836502
2328,4,3,36,0.05447470817120623,0.17010036978341256,0.30798479087452474
2329,4,3,28,0.1556420233463035,0.3617538298996302,0.591254752851711
2330,4,3,38,0.009727626459143969,0.03201267828843105,0.32319391634980993
2331,4,3,11,0.0,0.0,0.0
2332,4,3,22,0.0,0.0,0.0
2333,4,16,30,0.2198443579766537,0.6918119387216058,0.13688212927756654
2334,4,16,29,0.019455252918287938,0.13851030110935023,0.2604562737642586
2335,4,16,32,0.1264591439688716,0.545377707342842,0.9809885931558936
2336,4,16,31,0.0,0.0,0.0
2337,4,16,41,0.31517509727626464,0.8594823032223982,0.29847908745247154
2338,4,16,8,0.1264591439688716,0.6979397781299523,0.18821292775665402
2339,4,16,1,0.06614785992217899,0.3541468568409931,0.8745247148288974
2340,4,16,13,0.023346303501945526,0.1536185948230322,0.1920152091254753
2341,4,16,33,0.05058365758754864,0.4307448494453249,0.2452471482889734
2342,4,16,17,0.07976653696498054,0.39936608557844683,0.4923954372623574
2343,4,16,35,0.14202334630350194,0.6374009508716322,0.311787072243346
2344,4,16,10,0.11478599221789883,0.4865293185419967,0.6825095057034221
2345,4,16,19,0.16147859922178986,0.6790279978869518,0.5456273764258556
2346,4,16,15,0.07392996108949416,0.3099841521394611,0.5228136882129278
2347,4,16,5,0.058365758754863814,0.4385631273111463,0.2699619771863118
2348,4,16,43,0.04669260700389105,0.5149498151082936,0.1673003802281369
2349,4,16,7,0.07976653696498054,0.5247754886423666,0.23193916349809887
2350,4,16,6,0.033073929961089495,0.21901743264659268,0.2718631178707224
2351,4,16,3,0.10700389105058367,0.4801901743264659,0.21292775665399244
2352,4,16,4,0.0,0.0,0.0
2353,4,16,14,0.0,0.0,0.0
2354,4,16,39,0.0,0.0,0.0
2355,4,16,26,0.2587548638132296,0.4457474907554146,0.1673003802281369
2356,4,16,21,0.07003891050583658,0.2875858425779186,0.2965779467680609
2357,4,16,20,0.04085603112840467,0.30987849973586895,0.2566539923954373
